792,11	1521,64
792,29	1423,34
792,46	1417,19
792,64	1409,00
792,82	1497,07
793,00	1390,57
793,17	1374,19
793,35	1456,11
793,53	1501,16
793,70	1464,30
793,88	1400,81
794,06	1482,73
794,24	1480,68
794,41	1427,43
794,59	1484,78
794,77	1447,91
794,94	1529,83
795,12	1507,30
795,30	1370,09
795,47	1460,20
795,65	1359,85
795,83	1390,57
796,01	1433,58
796,18	1384,43
796,36	1349,61
796,54	1497,07
796,71	1505,26
796,89	1488,87
797,07	1464,30
797,24	1425,39
797,42	1513,45
797,60	1505,26
797,77	1529,83
797,95	1529,83
798,13	1372,14
798,30	1427,43
798,48	1390,57
798,66	1490,92
798,83	1529,83
799,01	1441,77
799,19	1466,35
799,36	1513,45
799,54	1390,57
799,72	1497,07
799,89	1431,53
800,07	1546,22
800,25	1411,05
800,42	1433,58
800,60	1460,20
800,78	1433,58
800,95	1458,15
801,13	1460,20
801,30	1398,76
801,48	1423,34
801,66	1474,54
801,83	1464,30
802,01	1443,82
802,19	1279,98
802,36	1341,42
802,54	1423,34
802,72	1480,68
802,89	1540,07
803,07	1406,95
803,24	1488,87
803,42	1435,63
803,60	1390,57
803,77	1482,73
803,95	1402,86
804,12	1411,05
804,30	1447,91
804,48	1390,57
804,65	1464,30
804,83	1474,54
805,01	1458,15
805,18	1435,63
805,36	1427,43
805,53	1366,00
805,71	1409,00
805,88	1425,39
806,06	1441,77
806,24	1433,58
806,41	1415,15
806,59	1423,34
806,76	1431,53
806,94	1390,57
807,12	1380,33
807,29	1394,67
807,47	1374,19
807,64	1480,68
807,82	1482,73
807,99	1415,15
808,17	1409,00
808,35	1384,43
808,52	1466,35
808,70	1423,34
808,87	1337,32
809,05	1421,29
809,22	1482,73
809,40	1345,52
809,58	1409,00
809,75	1361,90
809,93	1398,76
810,10	1466,35
810,28	1351,66
810,45	1378,28
810,63	1546,22
810,80	1333,23
810,98	1468,39
811,15	1456,11
811,33	1456,11
811,51	1361,90
811,68	1341,42
811,86	1366,00
812,03	1392,62
812,21	1406,95
812,38	1431,53
812,56	1447,91
812,73	1464,30
812,91	1540,07
813,08	1474,54
813,26	1484,78
813,43	1538,02
813,61	1505,26
813,78	1554,41
813,96	1509,35
814,13	1480,68
814,31	1466,35
814,48	1374,19
814,66	1431,53
814,83	1415,15
815,01	1466,35
815,18	1570,79
815,36	1427,43
815,53	1425,39
815,71	1476,59
815,88	1466,35
816,06	1482,73
816,23	1409,00
816,41	1357,80
816,58	1431,53
816,76	1640,42
816,93	1447,91
817,11	1480,68
817,28	1449,96
817,46	1488,87
817,63	1497,07
817,81	1458,15
817,98	1415,15
818,16	1296,36
818,33	1361,90
818,51	1505,26
818,68	1374,19
818,86	1423,34
819,03	1447,91
819,21	1411,05
819,38	1366,00
819,55	1492,97
819,73	1476,59
819,90	1357,80
820,08	1439,72
820,25	1478,63
820,43	1415,15
820,60	1441,77
820,78	1447,91
820,95	1456,11
821,12	1492,97
821,30	1386,47
821,47	1431,53
821,65	1466,35
821,82	1447,91
822,00	1423,34
822,17	1419,24
822,35	1488,87
822,52	1464,30
822,69	1466,35
822,87	1497,07
823,04	1425,39
823,22	1423,34
823,39	1470,44
823,56	1529,83
823,74	1441,77
823,91	1382,38
824,09	1411,05
824,26	1406,95
824,44	1390,57
824,61	1546,22
824,78	1480,68
824,96	1456,11
825,13	1425,39
825,31	1447,91
825,48	1435,63
825,65	1521,64
825,83	1480,68
826,00	1341,42
826,18	1390,57
826,35	1439,72
826,52	1456,11
826,70	1392,62
826,87	1439,72
827,04	1427,43
827,22	1349,61
827,39	1472,49
827,57	1497,07
827,74	1458,15
827,91	1423,34
828,09	1415,15
828,26	1378,28
828,43	1366,00
828,61	1447,91
828,78	1394,67
828,96	1499,11
829,13	1456,11
829,30	1456,11
829,48	1449,96
829,65	1452,01
829,82	1439,72
830,00	1499,11
830,17	1382,38
830,34	1447,91
830,52	1398,76
830,69	1456,11
830,86	1501,16
831,04	1447,91
831,21	1423,34
831,38	1447,91
831,56	1409,00
831,73	1398,76
831,90	1390,57
832,08	1419,24
832,25	1456,11
832,42	1421,29
832,60	1480,68
832,77	1398,76
832,94	1398,76
833,12	1292,27
833,29	1382,38
833,46	1404,91
833,64	1476,59
833,81	1447,91
833,98	1521,64
834,16	1423,34
834,33	1497,07
834,50	1538,02
834,67	1404,91
834,85	1466,35
835,02	1406,95
835,19	1488,87
835,37	1449,96
835,54	1374,19
835,71	1480,68
835,89	1374,19
836,06	1513,45
836,23	1382,38
836,40	1447,91
836,58	1509,35
836,75	1478,63
836,92	1368,04
837,10	1382,38
837,27	1343,47
837,44	1392,62
837,61	1458,15
837,79	1400,81
837,96	1384,43
838,13	1349,61
838,30	1464,30
838,48	1447,91
838,65	1400,81
838,82	1431,53
838,99	1441,77
839,17	1464,30
839,34	1417,19
839,51	1398,76
839,69	1382,38
839,86	1443,82
840,03	1400,81
840,20	1382,38
840,37	1501,16
840,55	1480,68
840,72	1474,54
840,89	1462,25
841,06	1499,11
841,24	1443,82
841,41	1402,86
841,58	1523,69
841,75	1497,07
841,93	1546,22
842,10	1402,86
842,27	1464,30
842,44	1433,58
842,62	1433,58
842,79	1540,07
842,96	1468,39
843,13	1435,63
843,30	1456,11
843,48	1439,72
843,65	1443,82
843,82	1505,26
843,99	1433,58
844,16	1409,00
844,34	1447,91
844,51	1447,91
844,68	1521,64
844,85	1427,43
845,02	1415,15
845,20	1366,00
845,37	1423,34
845,54	1472,49
845,71	1423,34
845,88	1529,83
846,06	1466,35
846,23	1439,72
846,40	1521,64
846,57	1439,72
846,74	1368,04
846,91	1515,50
847,09	1452,01
847,26	1447,91
847,43	1554,41
847,60	1492,97
847,77	1447,91
847,94	1431,53
848,12	1456,11
848,29	1406,95
848,46	1390,57
848,63	1464,30
848,80	1449,96
848,97	1421,29
849,15	1546,22
849,32	1370,09
849,49	1421,29
849,66	1439,72
849,83	1466,35
850,00	1464,30
850,17	1411,05
850,35	1505,26
850,52	1480,68
850,69	1394,67
850,86	1409,00
851,03	1402,86
851,20	1456,11
851,37	1472,49
851,55	1415,15
851,72	1464,30
851,89	1505,26
852,06	1447,91
852,23	1456,11
852,40	1458,15
852,57	1474,54
852,74	1415,15
852,92	1425,39
853,09	1406,95
853,26	1439,72
853,43	1449,96
853,60	1490,92
853,77	1435,63
853,94	1417,19
854,11	1443,82
854,28	1812,45
854,45	1488,87
854,63	1415,15
854,80	1374,19
854,97	1464,30
855,14	1443,82
855,31	1542,12
855,48	1406,95
855,65	1398,76
855,82	1427,43
855,99	1464,30
856,16	1398,76
856,33	1548,26
856,50	1406,95
856,68	1488,87
856,85	1554,41
857,02	1370,09
857,19	1394,67
857,36	1435,63
857,53	1419,24
857,70	1382,38
857,87	1406,95
858,04	1400,81
858,21	1456,11
858,38	1400,81
858,55	1447,91
858,72	1488,87
858,89	1464,30
859,06	1521,64
859,23	1476,59
859,40	1548,26
859,58	1376,24
859,75	1341,42
859,92	1482,73
860,09	1513,45
860,26	1476,59
860,43	1464,30
860,60	1415,15
860,77	1349,61
860,94	1447,91
861,11	1472,49
861,28	1497,07
861,45	1505,26
861,62	1431,53
861,79	1488,87
861,96	1292,27
862,13	1415,15
862,30	1409,00
862,47	1341,42
862,64	1513,45
862,81	1349,61
862,98	1384,43
863,15	1472,49
863,32	1523,69
863,49	1521,64
863,66	1423,34
863,83	1431,53
864,00	1398,76
864,17	1474,54
864,34	1441,77
864,51	1406,95
864,68	1337,32
864,85	1419,24
865,02	1402,86
865,19	1415,15
865,36	1411,05
865,53	1538,02
865,70	1488,87
865,87	1466,35
866,04	1464,30
866,21	1357,80
866,38	1480,68
866,55	1368,04
866,72	1443,82
866,89	1472,49
867,06	1511,40
867,23	1427,43
867,40	1400,81
867,57	1464,30
867,73	1429,48
867,90	1480,68
868,07	1497,07
868,24	1398,76
868,41	1472,49
868,58	1540,07
868,75	1472,49
868,92	1515,50
869,09	1443,82
869,26	1435,63
869,43	1492,97
869,60	1439,72
869,77	1361,90
869,94	1480,68
870,11	1499,11
870,28	1366,00
870,45	1431,53
870,61	1456,11
870,78	1441,77
870,95	1456,11
871,12	1476,59
871,29	1562,60
871,46	1509,35
871,63	1476,59
871,80	1411,05
871,97	1447,91
872,14	1560,55
872,31	1449,96
872,47	1386,47
872,64	1449,96
872,81	1304,56
872,98	1411,05
873,15	1431,53
873,32	1402,86
873,49	1480,68
873,66	1490,92
873,83	1417,19
874,00	1488,87
874,16	1439,72
874,33	1402,86
874,50	1325,04
874,67	1480,68
874,84	1406,95
875,01	1382,38
875,18	1484,78
875,35	1357,80
875,51	1505,26
875,68	1480,68
875,85	1390,57
876,02	1409,00
876,19	1486,83
876,36	1466,35
876,53	1472,49
876,69	1490,92
876,86	1447,91
877,03	1425,39
877,20	1509,35
877,37	1505,26
877,54	1431,53
877,71	1513,45
877,87	1521,64
878,04	1562,60
878,21	1374,19
878,38	1456,11
878,55	1505,26
878,72	1392,62
878,88	1390,57
879,05	1488,87
879,22	1472,49
879,39	1447,91
879,56	1415,15
879,73	1406,95
879,89	1464,30
880,06	1546,22
880,23	1400,81
880,40	1439,72
880,57	1458,15
880,74	1480,68
880,90	1396,71
881,07	1425,39
881,24	1466,35
881,41	1431,53
881,58	1505,26
881,74	1480,68
881,91	1366,00
882,08	1441,77
882,25	1480,68
882,42	1349,61
882,58	1646,57
882,75	1492,97
882,92	1472,49
883,09	1488,87
883,26	1439,72
883,42	1540,07
883,59	1513,45
883,76	1359,85
883,93	1452,01
884,09	1454,06
884,26	1566,70
884,43	1482,73
884,60	1456,11
884,77	1570,79
884,93	1501,16
885,10	1431,53
885,27	1513,45
885,44	1497,07
885,60	1546,22
885,77	1505,26
885,94	1452,01
886,11	1499,11
886,27	1427,43
886,44	1464,30
886,61	1568,74
886,78	1456,11
886,94	1464,30
887,11	1499,11
887,28	1480,68
887,45	1390,57
887,61	1419,24
887,78	1433,58
887,95	1390,57
888,12	1472,49
888,28	1456,11
888,45	1423,34
888,62	1464,30
888,78	1382,38
888,95	1525,74
889,12	1447,91
889,29	1439,72
889,45	1529,83
889,62	1531,88
889,79	1495,02
889,95	1417,19
890,12	1464,30
890,29	1523,69
890,46	1464,30
890,62	1458,15
>>>>>End Processed Spectral Data<<<<<
